trail,network,termination,throttle,recv_buff_size,total_cycles,actions_created,actions_performed,actions_false_pred,diffusions_created,diffusions_performed,diffusions_false_pred,avg_cells_active_percent,diffusions_filtered,actions_overlaped,diffusions_pruned,operons_moved,dim_x,dim_y,min_edges,max_edges,vicinity,pruning,rpvo_max,rhizome_cuttoff,congestion_threshold_value,memory_cc,chip_area,totE,time,avg_objects_per_cc,total_objects_created,vertices,edges,graph_file,routing_algorithm
1,TORUS,OFF,ON,4,930308,133580038,133580038,0,7664835,7664835,0,72.4902,0,80707676,0,8213251134,128,128,50,250,2,ON,1,162800,90,624304,2838.611801829294,0.4400762684012573,0.000930308,321.764,5271777,4194303,128311436,PATH-TO/Datasets/muchiSim/kron22.edgelist,XY
1,TORUS,OFF,ON,4,6956069,133580038,133580038,0,7664835,7664835,0,89.3547,0,103688781,0,1028219459,16,16,50,250,2,ON,1,162800,11,29217728,2049.809896800843,0.37697403913276706,0.006956069,20592.9,5271777,4194303,128311436,PATH-TO/Datasets/muchiSim/kron22.edgelist,XY
1,TORUS,OFF,ON,4,2995931,133580038,133580038,0,7664835,7664835,0,83.2498,0,97913006,0,2054643178,32,32,50,250,2,ON,1,162800,22,8108864,2277.1911663814544,0.393760302836717,0.002995931,5148.22,5271777,4194303,128311436,PATH-TO/Datasets/muchiSim/kron22.edgelist,XY
1,TORUS,OFF,ON,4,1634848,133580038,133580038,0,7664835,7664835,0,80.254,0,91726859,0,4107994709,64,64,50,250,2,ON,1,162800,45,1788608,2016.2253296354054,0.3703269604100534,0.001634848,1287.05,5271777,4194303,128311436,PATH-TO/Datasets/muchiSim/kron22.edgelist,XY
2,TORUS,OFF,ON,4,856070,133580038,133580038,0,7664835,7664835,0,69.4959,0,73733285,0,8212752875,128,128,50,250,2,ON,1,162800,90,624304,2838.611801829294,0.4396582964131968,0.00085607,321.764,5271777,4194303,128311436,PATH-TO/Datasets/muchiSim/kron22.edgelist,XY
2,TORUS,OFF,ON,4,6941741,133580038,133580038,0,7664835,7664835,0,89.8855,0,103946857,0,1028250493,16,16,50,250,2,ON,1,162800,11,29217728,2049.809896800843,0.3769293046206301,0.006941741,20592.9,5271777,4194303,128311436,PATH-TO/Datasets/muchiSim/kron22.edgelist,XY
2,TORUS,OFF,ON,4,2972364,133580038,133580038,0,7664835,7664835,0,83.5085,0,99198943,0,2054629733,32,32,50,250,2,ON,1,162800,22,8108864,2277.1911663814544,0.3936568911271061,0.002972364,5148.22,5271777,4194303,128311436,PATH-TO/Datasets/muchiSim/kron22.edgelist,XY
2,TORUS,OFF,ON,4,1385420,133580038,133580038,0,7664835,7664835,0,74.2792,0,85880245,0,4107616333,64,64,50,250,2,ON,1,162800,45,1788608,2016.2253296354054,0.3693510640323555,0.00138542,1287.05,5271777,4194303,128311436,PATH-TO/Datasets/muchiSim/kron22.edgelist,XY
0,TORUS,OFF,ON,4,2874613,133580119,133580119,0,7664885,7664885,0,84.7178,0,100588823,0,2054634438,32,32,50,250,2,ON,4,40700,22,8108864,2277.1911663814544,0.39323914370361546,0.002874613,5148.24,5271802,4194303,128311436,PATH-TO/Datasets/muchiSim/kron22.edgelist,XY
0,TORUS,OFF,ON,4,1266639,133580119,133580119,0,7664885,7664885,0,78.7734,0,93361336,0,4107507765,64,64,50,250,2,ON,4,40700,45,1788608,2016.2253296354054,0.3688926608357071,0.001266639,1287.06,5271802,4194303,128311436,PATH-TO/Datasets/muchiSim/kron22.edgelist,XY
1,TORUS,OFF,ON,4,3065399,133580119,133580119,0,7664885,7664885,0,81.5318,0,98267504,0,2054835273,32,32,50,250,2,ON,4,40700,22,8108864,2277.1911663814544,0.394093320910783,0.003065399,5148.24,5271802,4194303,128311436,PATH-TO/Datasets/muchiSim/kron22.edgelist,XY
1,TORUS,OFF,ON,4,1295960,133580119,133580119,0,7664885,7664885,0,78.3859,0,91640213,0,4107600888,64,64,50,250,2,ON,4,40700,45,1788608,2016.2253296354054,0.36901168053254596,0.00129596,1287.06,5271802,4194303,128311436,PATH-TO/Datasets/muchiSim/kron22.edgelist,XY
2,TORUS,OFF,ON,4,2996719,133580119,133580119,0,7664885,7664885,0,82.2785,0,98809631,0,2054734214,32,32,50,250,2,ON,4,40700,22,8108864,2277.1911663814544,0.39378051194129454,0.002996719,5148.24,5271802,4194303,128311436,PATH-TO/Datasets/muchiSim/kron22.edgelist,XY
2,TORUS,OFF,ON,4,1266214,133580119,133580119,0,7664885,7664885,0,81.4571,0,92513460,0,4107502663,64,64,50,250,2,ON,4,40700,45,1788608,2016.2253296354054,0.3688906039761458,0.001266214,1287.06,5271802,4194303,128311436,PATH-TO/Datasets/muchiSim/kron22.edgelist,XY
