1575	3
1576	32
1577	1
1578	9
1579	25
1580	10
1581	12
1582	22
1583	26
1584	23
1585	30
1586	20
1587	7
1588	3
1589	28
1590	13
1591	7
1592	7
1593	30
1594	27
1595	5
1596	6
1597	1
1598	22
1599	10
1600	4
1601	7
1602	15
1603	24
1604	26
1605	9
1606	22
1607	26
1608	9
1609	26
1610	25
1611	27
1612	28
1613	13
1614	20
1615	10
1616	31
1617	23
1618	7
1619	27
1620	24
1621	32
1622	31
1623	5
1624	21
1625	27
1626	18
1627	20
1628	9
1629	3
1630	16
1631	25
1632	5
1633	6
1634	17
1635	23
1636	30
1637	1
1638	16
1639	18
1640	21
1641	13
1642	16
1643	25
1644	5
1645	22
1646	4
1647	23
1648	28
1649	25
1650	17
1651	4
1652	1
1653	1
1654	22
1655	9
1656	16
1657	8
1658	21
1659	24
1660	12
1661	29
1662	4
1663	3
1664	21
1665	16
1666	11
1667	31
1668	4
1669	8
1670	20
1671	26
1672	21
1673	9
1674	23
1675	30
1676	17
1677	23
1678	3
1679	7
1680	8
1681	22
1682	2
1683	27
1684	8
1685	31
1686	7
1687	23
1688	14
1689	20
1690	16
1691	28
1692	27
1693	26
1694	13
1695	6
1696	32
1697	2
1698	23
1699	3
1700	9
1701	31
1702	7
1703	2
1704	14
1705	30
1706	9
1707	31
1708	14
1709	7
1710	2
1711	21
1712	13
1713	2
19752	21
1714	12
1715	30
1716	3
1717	11
1718	3
1719	6
1720	1
1721	20
1722	8
1723	10
1724	26
1725	15
1726	31
1727	22
1728	6
1729	31
1730	12
1731	18
1732	13
1733	18
1734	30
1735	19
1736	26
1737	20
1738	16
1739	29
1740	3
1741	27
1742	29
1743	32
1744	29
1745	26
19753	8
1746	23
1747	14
1748	7
1749	9
1750	14
1751	9
1752	12
1753	16
1754	30
1755	20
1756	7
1757	14
1758	28
1759	30
1760	23
1761	31
1762	6
1763	14
1764	25
1765	10
1766	18
1767	2
1768	29
1769	9
1770	20
1771	14
1772	8
1773	23
1774	31
1775	19
19754	4
1776	22
1777	8
1778	26
1779	19
1780	24
1781	31
1782	16
1783	11
1784	24
1785	4
1786	13
1787	9
1788	28
1789	1
1790	2
1791	3
1792	9
1793	16
1794	28
1795	9
1796	29
1797	26
1798	23
1799	21
1800	30
1801	23
1802	4
1803	22
1804	19
19755	21
1805	9
1806	20
1807	6
1808	14
1809	17
1810	13
1811	10
1812	25
1813	2
1814	24
1815	24
1816	9
1817	22
1818	14
1819	21
1820	7
1821	3
1822	18
1823	14
1824	11
1825	25
1826	27
1827	26
1828	30
1829	11
1830	1
1831	27
1832	29
1833	18
1834	31
1835	10
1836	1
1837	5
1838	11
1839	18
1840	1
1841	2
1842	16
1843	31
1844	19
1845	15
1846	25
1847	13
1848	7
1849	27
1850	30
1851	5
1852	5
1853	6
1854	12
1855	6
1856	13
1857	8
1858	21
1859	29
1860	20
1861	24
1862	30
1863	6
1864	22
1865	8
1866	16
1867	21
1868	22
1869	26
19756	22
1870	31
19757	10
1871	6
1872	26
1873	1
1874	24
1875	27
1876	3
1877	1
1878	3
1879	26
1880	20
19758	6
1881	1
1882	29
1883	24
1884	9
1885	25
1886	22
1887	14
1888	15
1889	10
1890	31
1891	20
1892	30
1893	22
1894	15
1895	22
1896	6
1897	26
1898	10
1899	4
1900	6
1901	13
1902	30
1903	1
1904	7
1905	30
1906	14
1907	26
1908	27
1909	32
1910	13
1911	16
1912	2
1913	7
1914	30
1915	20
1916	21
1917	32
1918	17
1919	3
1920	28
1921	20
1922	20
1923	15
1924	27
19759	11
1925	23
1926	7
1927	24
1928	27
1929	2
1930	16
1931	6
1932	27
1933	2
1934	13
1935	24
1936	29
1937	32
1938	8
1939	28
1940	5
1941	23
1942	30
1943	10
1944	18
1945	6
1946	23
1947	4
1948	26
1949	29
1950	26
1951	29
1952	30
1953	26
1954	23
1955	24
1956	20
1957	9
1958	30
1959	26
1960	2
1961	30
1962	29
1963	16
1964	23
1965	29
1966	19
1967	20
1968	2
1969	9
1970	10
1971	28
1972	22
1973	27
1974	21
1975	24
1976	20
1977	18
1978	26
1979	16
1980	7
1981	8
1982	8
1983	7
1984	16
1985	29
1986	9
1987	22
1988	16
1989	23
1990	10
1991	16
1992	19
1993	22
1994	30
1995	31
1996	5
1997	8
1998	31
1999	3
2000	1
2001	22
2002	8
2003	23
2004	14
2005	18
2006	10
2007	8
2008	22
2009	30
2010	24
2011	28
2012	18
2013	26
2014	1
2015	10
2016	9
2017	27
2018	1
2019	29
2020	4
2021	25
2022	20
2023	2
2024	2
2025	29
2026	21
2027	8
2028	30
2029	23
2030	16
2031	16
2032	20
2033	18
2034	12
2035	16
2036	6
2037	3
2038	22
2039	11
2040	24
2041	27
2042	20
2043	23
2044	6
2045	21
2046	15
2047	31
2048	25
2049	11
2050	1
2051	19
2052	25
2053	1
2054	15
2055	8
2056	32
19760	17
2057	31
2058	29
2059	29
2060	5
2061	14
19761	13
2062	2
2063	23
2064	7
2065	25
2066	3
19762	15
2067	7
2068	23
2069	25
2070	20
2071	3
2072	30
2073	31
19994	14
2074	23
2075	16
2076	4
2077	22
2078	9
2079	24
2080	18
2081	31
2082	25
2083	20
2084	21
2085	31
2086	2
2087	12
2088	32
2089	7
2090	15
2091	17
2092	18
2093	12
2094	3
2095	3
2096	24
2097	23
2098	18
2099	20
2100	16
2101	25
19763	15
2102	21
2103	31
2104	1
2105	22
2106	17
2107	10
2108	7
2109	14
2110	1
2111	17
2112	26
2113	16
2114	8
2115	22
2116	18
2117	1
2118	15
2119	19
2120	30
2121	10
2122	30
2123	18
2124	7
2125	7
2126	28
2127	18
2128	12
2129	22
2130	13
2131	4
2132	10
2133	11
2134	20
2135	20
2136	30
2137	2
2138	24
2139	13
19764	4
2140	7
2141	18
2142	32
2143	16
2144	5
2145	26
2146	23
2147	3
2148	32
2149	23
2150	2
2151	8
2152	26
2153	17
2154	23
2155	32
2156	12
2157	27
2158	13
2159	30
2160	3
2161	18
2162	13
2163	29
2164	27
2165	13
2166	2
2167	20
2168	28
2169	22
2170	25
2171	23
2172	14
2173	12
2174	10
2175	28
2176	23
2177	4
2178	19
2179	18
19765	11
2180	31
2181	24
2182	24
2183	13
2184	14
2185	22
2186	11
2187	22
2188	20
2189	5
2190	20
2191	23
2192	24
2193	7
2194	19
2195	6
2196	24
2197	23
2198	20
2199	29
2200	30
2201	11
2202	8
2203	5
2204	13
2205	21
2206	32
2207	4
2208	16
2209	22
2210	15
2211	24
2212	14
2213	28
2214	10
2215	12
2216	20
2217	17
2218	16
2219	23
2220	16
2221	9
2222	1
2223	3
2224	30
2225	13
2226	2
2227	32
2228	31
2229	24
2230	7
2231	2
2232	25
2233	3
2234	1
2235	20
2236	13
2237	22
2238	20
2239	22
2240	25
2241	2
2242	3
2243	23
2244	14
2245	27
2246	19
2247	30
2248	9
2249	5
2250	1
2251	24
2252	18
2253	28
2254	12
2255	2
2256	30
2257	6
2258	9
2259	18
2260	26
2261	31
2262	23
2263	7
2264	3
2265	20
2266	9
2267	1
2268	1
2269	8
2270	18
2271	8
2272	8
2273	8
2274	27
2275	8
2276	24
2277	9
2278	22
2279	6
2280	29
2281	28
2282	8
2283	11
2284	27
2285	22
2286	15
2287	3
2288	13
2289	16
2290	18
2291	7
2292	8
2293	30
2294	25
2295	13
2296	2
2297	6
2298	24
2299	26
2300	20
2301	6
2302	23
2303	20
2304	6
2305	32
2306	1
2307	3
2308	23
2309	25
2310	17
2311	24
2312	26
2313	16
2314	21
2315	31
2316	16
2317	28
2318	18
2319	12
2320	29
2321	14
2322	7
2323	22
2324	25
2325	5
2326	25
2327	10
2328	5
2329	31
2330	16
2331	23
2332	30
2333	27
2334	8
2335	3
2336	28
2337	9
2338	10
2339	27
2340	7
2341	27
2342	24
2343	10
2344	23
2345	4
2346	6
2347	18
2348	19
2349	31
2350	7
2351	7
2352	17
2353	12
2354	19
2355	2
2356	9
2357	7
2358	1
2359	1
2360	18
2361	20
2362	22
2363	22
2364	28
2365	8
2366	11
2367	5
2368	9
2369	12
2370	30
2371	16
2372	20
2373	18
2374	2
2375	1
2376	26
2377	24
2378	3
2379	28
2380	26
2381	1
2382	19
2383	3
2384	30
2385	8
2386	18
2387	1
2388	8
2389	20
2390	18
2391	16
2392	5
2393	23
2394	12
2395	10
2396	22
2397	7
2398	19
2399	22
2400	22
2401	22
2402	14
2403	13
2404	20
2405	12
2406	14
19766	2
2407	5
2408	23
2409	25
2410	7
19767	21
2411	6
2412	9
2413	11
2414	20
2415	13
2416	31
2417	12
2418	12
2419	26
2420	5
2421	24
2422	30
2423	30
2424	18
2425	3
2426	22
2427	24
2428	9
2429	8
2430	30
2431	11
2432	23
2433	29
2434	14
2435	12
2436	4
2437	1
2438	13
2439	11
2440	28
2441	7
2442	1
2443	8
2444	7
2445	7
2446	5
2447	7
2448	28
2449	31
2450	10
2451	27
2452	1
2453	16
2454	27
2455	7
2456	18
2457	27
2458	13
2459	10
2460	28
2461	32
2462	23
2463	8
2464	12
2465	9
2466	11
2467	5
2468	18
2469	5
2470	23
2471	27
2472	21
2473	2
2474	18
2475	18
2476	7
2477	4
2478	10
2479	13
2480	18
2481	19
2482	20
2483	31
2484	23
2485	13
2486	30
2487	23
2488	23
2489	10
2490	6
2491	4
2492	19
2493	18
2494	25
2495	10
2496	4
2497	12
2498	5
2499	23
2500	21
2501	6
2502	13
2503	29
2504	31
2505	7
2506	20
2507	16
2508	29
2509	31
2510	28
2511	16
2512	20
2513	28
2514	21
2515	30
2516	31
2517	23
2518	3
2519	7
2520	25
2521	24
2522	30
2523	24
2524	10
2525	27
2526	22
2527	29
2528	12
2529	24
2530	1
2531	4
2532	3
2533	7
2534	5
2535	18
2536	23
2537	21
2538	22
2539	5
2540	28
2541	3
2542	28
2543	28
2544	9
2545	27
2546	16
2547	28
2548	7
19768	25
2549	9
2550	8
2551	24
2552	23
2553	10
2554	8
2555	3
2556	9
2557	7
2558	10
2559	8
2560	7
2561	13
2562	1
2563	3
2564	8
2565	26
2566	30
2567	8
2568	4
2569	20
2570	4
2571	12
2572	27
2573	16
2574	30
2575	27
2576	22
2577	8
2578	8
2579	12
2580	23
2581	23
2582	16
2583	30
2584	20
2585	2
2586	23
2587	30
2588	31
2589	7
2590	8
2591	12
2592	23
2593	18
2594	29
2595	20
2596	14
2597	8
2598	24
2599	2
2600	18
2601	8
2602	31
2603	4
2604	26
2605	22
2606	20
2607	2
2608	20
2609	11
2610	27
2611	24
2612	16
2613	14
2614	10
2615	25
2616	3
2617	16
2618	10
2619	18
2620	1
2621	4
2622	27
2623	3
2624	3
2625	27
2626	2
2627	21
2628	7
2629	18
2630	4
2631	18
2632	18
2633	12
2634	19
2635	8
2636	25
2637	30
2638	1
19769	13
2639	24
2640	6
2641	32
2642	6
2643	9
2644	22
2645	7
2646	15
2647	6
2648	28
2649	26
2650	23
2651	22
2652	15
2653	13
2654	30
2655	25
2656	31
2657	9
2658	6
2659	31
2660	5
2661	31
2662	24
2663	20
2664	15
2665	13
2666	2
2667	5
2668	22
2669	29
2670	31
2671	8
2672	30
2673	31
2674	26
2675	5
2676	9
2677	30
2678	28
2679	1
2680	15
2681	19
2682	1
2683	23
2684	32
2685	8
2686	30
2687	15
2688	12
2689	30
2690	22
2691	30
2692	2
2693	30
2694	8
2695	29
2696	15
2697	14
2698	2
2699	21
2700	15
2701	30
2702	29
2703	12
2704	1
2705	7
2706	8
2707	24
2708	10
2709	9
2710	11
2711	10
2712	18
2713	22
2714	29
2715	8
2716	22
2717	25
2718	18
2719	21
19770	15
2720	2
2721	3
2722	3
2723	9
2724	2
2725	16
2726	18
2727	8
2728	13
2729	13
2730	3
2731	30
2732	13
2733	20
2734	7
2735	12
2736	12
2737	11
2738	13
2739	23
2740	23
2741	5
2742	16
2743	15
2744	2
2745	5
2746	9
2747	20
2748	22
2749	20
2750	10
2751	25
2752	7
2753	12
2754	4
2755	3
2756	9
2757	11
2758	18
2759	6
2760	7
2761	3
2762	29
2763	1
2764	31
2765	3
2766	24
2767	18
2768	31
2769	9
2770	16
19771	6
2771	3
2772	4
2773	31
2774	5
2775	4
2776	30
2777	2
2778	22
2779	4
2780	16
2781	13
2782	8
2783	28
2784	12
2785	31
2786	3
2787	19
2788	25
2789	18
2790	12
2791	1
2792	15
2793	8
2794	7
2795	12
2796	10
2797	3
2798	5
2799	26
2800	10
2801	16
2802	2
2803	24
2804	25
2805	26
2806	8
2807	3
2808	3
2809	26
2810	5
2811	9
2812	9
2813	1
2814	31
2815	28
2816	15
2817	18
2818	8
2819	29
2820	30
2821	15
2822	26
2823	20
2824	16
2825	5
2826	10
2827	31
2828	20
2829	19
2830	30
2831	13
2832	20
2833	11
2834	31
2835	8
2836	27
2837	29
2838	17
2839	16
2840	24
2841	14
19772	10
2842	22
2843	22
2844	10
2845	25
2846	3
2847	27
2848	23
2849	14
2850	24
2851	18
2852	26
2853	7
19773	17
2854	9
2855	12
2856	30
2857	7
2858	7
2859	4
2860	20
2861	23
2862	12
2863	9
2864	2
2865	30
2866	19
2867	2
2868	26
2869	4
2870	20
2871	20
2872	10
2873	20
2874	25
2875	11
2876	23
2877	31
2878	16
2879	26
2880	1
2881	23
2882	28
2883	5
2884	16
2885	29
2886	5
2887	30
2888	9
2889	25
2890	15
2891	11
2892	28
2893	20
2894	5
2895	25
2896	5
2897	22
2898	9
2899	8
2900	26
2901	27
2902	2
2903	29
2904	23
2905	24
19774	32
2906	15
2907	27
2908	8
2909	12
2910	28
2911	7
2912	1
2913	8
2914	17
2915	5
2916	26
2917	24
2918	14
2919	30
2920	1
2921	26
2922	11
2923	30
2924	8
2925	20
2926	25
2927	3
2928	18
2929	27
2930	9
2931	17
2932	1
2933	26
2934	7
2935	19
2936	20
2937	18
2938	1
2939	8
2940	25
2941	23
2942	15
2943	18
2944	26
2945	6
2946	1
2947	13
2948	23
2949	1
2950	9
2951	26
2952	13
2953	7
2954	31
2955	30
2956	16
2957	25
