249	6
250	7
251	9
252	6
253	8
254	8
255	1
860	1
256	8
257	6
258	10
259	1
861	5
998	7
260	9
970	11
862	5
261	9
262	3
263	5
264	8
265	2
863	1
266	3
267	8
268	9
864	5
269	8
270	3
865	7
866	9
867	4
271	1
272	1
273	2
274	10
275	1
276	1
868	3
277	4
278	2
279	9
280	1
869	8
281	8
282	6
283	5
284	8
285	9
971	3
286	1
287	4
288	2
289	8
972	8
290	6
291	6
292	3
293	5
294	2
295	9
296	2
297	9
298	1
299	5
300	6
870	4
301	5
302	6
303	7
871	9
304	6
305	10
306	2
872	10
307	11
308	8
309	8
310	8
311	10
312	4
313	8
314	8
315	7
316	8
873	3
973	4
317	9
318	7
319	2
320	5
321	9
322	4
323	3
324	2
325	6
326	10
974	9
327	1
328	3
874	4
329	4
330	2
331	7
332	1
333	1
334	4
335	6
875	6
336	5
337	4
338	3
339	2
340	4
341	2
342	6
343	11
344	2
345	10
346	8
876	10
347	11
348	5
877	6
349	4
350	8
878	5
351	2
352	7
879	5
353	2
354	5
355	3
356	8
357	3
358	2
359	6
360	2
880	10
361	2
362	1
881	3
363	2
364	8
365	5
366	2
882	1
367	2
368	11
369	2
370	1
371	4
372	2
373	3
374	3
375	8
376	10
377	9
883	11
975	11
378	6
379	6
380	5
381	2
884	3
382	6
383	6
976	5
384	8
385	8
386	9
387	1
388	3
389	5
390	8
391	10
885	11
392	8
886	6
393	2
394	9
395	7
396	8
397	8
398	3
399	1
400	7
401	8
402	1
403	2
404	4
405	10
406	7
407	6
408	7
409	10
410	6
411	9
412	11
413	9
887	1
888	1
414	3
415	8
416	4
417	10
418	7
419	6
420	8
421	8
977	3
422	4
423	6
424	7
425	3
426	4
427	2
428	7
429	6
430	9
431	2
432	4
889	1
433	1
434	2
435	2
436	8
437	3
438	6
439	3
440	9
441	4
442	10
443	5
444	7
890	10
445	4
446	3
891	3
892	2
447	2
448	8
449	8
450	6
451	10
452	1
453	2
893	4
454	7
455	2
456	4
457	9
458	1
978	6
459	8
460	3
461	8
462	2
463	4
464	4
465	6
466	9
467	6
468	2
469	8
470	2
471	6
472	5
473	2
474	1
475	9
476	11
477	2
478	5
894	9
479	10
895	9
480	4
481	6
993	6
482	3
483	4
484	8
485	8
486	1
487	10
488	2
896	2
489	1
979	10
490	5
897	1
491	2
492	3
493	8
494	7
495	4
496	9
898	9
497	10
980	1
899	4
498	2
981	8
499	7
500	5
501	8
502	9
503	10
504	3
505	8
506	2
507	2
508	1
509	2
510	7
511	9
900	3
512	7
513	3
514	3
901	6
515	1
902	5
516	2
517	3
518	5
519	4
982	4
520	1
521	9
522	2
523	2
524	8
525	9
999	11
526	2
527	7
528	4
903	4
529	9
530	7
531	10
532	8
994	11
533	9
904	7
534	8
535	3
536	7
537	1
905	7
538	6
539	10
540	11
541	2
542	9
543	1
544	2
545	9
983	7
906	6
546	8
907	5
547	10
548	8
549	9
550	2
551	4
552	2
553	1
554	6
908	1
555	4
556	3
557	4
558	1
559	11
560	2
561	3
562	11
563	10
564	1
565	4
566	5
909	9
984	8
567	8
568	6
569	2
910	3
570	8
571	7
572	10
573	6
574	3
575	2
576	10
577	2
578	7
579	10
580	10
581	8
582	10
583	3
584	8
585	8
586	1
587	2
588	3
589	9
590	8
985	11
591	1
592	4
593	5
995	11
594	7
986	9
595	5
596	7
597	9
598	2
599	2
600	5
601	2
602	4
603	2
604	8
605	10
606	2
607	7
911	7
608	1
912	4
609	8
610	11
611	8
612	5
613	8
614	5
615	8
616	10
617	2
913	5
618	1
619	4
620	6
621	9
622	8
914	8
623	5
624	5
625	5
626	11
915	5
916	10
627	2
628	10
917	6
918	1
629	6
630	6
631	4
632	6
633	6
634	2
635	6
636	9
637	1
638	10
639	2
640	1
641	11
642	2
919	11
643	8
920	2
644	4
645	1
646	5
921	4
922	1
923	9
647	5
924	7
648	8
649	8
650	8
651	10
652	3
653	3
654	2
655	9
656	2
657	4
658	8
659	7
925	4
660	8
661	4
662	7
663	5
664	4
665	3
666	7
926	1
667	2
668	1
927	9
669	8
670	2
671	3
672	7
673	4
674	8
675	9
928	7
676	6
677	9
678	8
679	2
680	2
681	4
682	8
929	9
683	5
684	6
685	1
686	5
930	3
687	5
688	8
689	8
690	5
691	4
692	10
693	8
931	9
932	2
694	3
695	8
933	1
696	8
697	5
987	5
698	1
699	7
700	2
701	5
702	2
703	5
704	1
705	2
706	2
707	8
708	6
709	2
934	10
710	6
711	11
712	1
713	9
714	8
715	10
935	9
716	9
717	11
718	11
719	4
720	1
721	6
722	2
723	10
724	3
725	3
936	9
726	8
727	2
728	2
729	7
730	5
731	7
732	2
733	3
734	1
735	2
736	7
937	1
938	5
737	7
738	4
739	4
740	3
939	10
741	8
996	11
742	4
940	10
743	7
941	8
942	5
943	10
744	7
745	8
746	7
747	10
944	11
748	8
749	2
750	6
751	5
752	4
753	7
754	10
755	2
988	5
756	1
945	7
757	6
758	8
759	10
760	3
946	9
761	4
762	11
947	9
948	4
763	2
764	8
949	7
950	2
765	7
766	6
767	3
768	6
769	8
770	8
771	2
989	5
951	11
990	10
772	2
773	5
774	2
775	8
952	10
776	10
777	1
778	10
779	10
780	8
781	8
953	2
782	4
783	5
991	1
784	2
785	5
786	2
787	9
788	4
789	5
954	10
790	2
791	1
792	2
793	2
794	9
955	8
795	8
796	10
797	2
798	3
799	8
800	9
801	2
956	9
802	8
803	2
